,transect_id,country_id,continent,country_name,changerate,changerate_unc,flag_sandy,no_shorelines,dt_annual,dist_annual,RMSE,outliers_1,outliers_2,Timespan,intercept,intercept_unc,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat,coastline_idint,no_sedcomp,low_detect_shlines,err_changerate,err_timespan,color_cr,color_sandy
78,BOX_117_117_11,NLD,Europe,Netherlands,-0.25,0.1861310878193352,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1183.2028573080577, 1170.2155648153287, 1182.850757417395, 1182.7376440949781, 1187.3506907433623, 1171.5212746253105, 1180.4126272109825, 1169.5931968707196, 1181.3516264167502, 1162.981695923789, 1178.0377142470534, 1151.0624490619018, 1175.1050974903706, 1164.8909862186335, 1151.285071582945, 1123.3067521446123, 1162.336471614166, 1168.8305103382597, 1176.505728094327, 1122.9908745952712, 1163.558838113003, 1164.9856737993437, 1170.1699718079694, 1182.1833060177396, 1146.965668684699, 1181.6310195242056, 1166.6376414180338, 1181.6285078778474, 1167.767685396688, 1170.4064124968297, 1180.4417799434798]",9.996598729831849,[],"[15, 19]",37.0,1176.8308066234274,4.385365963642189,-68.3887010927,12.2308746003,-68.39022156760001,12.2222218744,-68.3917420902,12.2135688772,8637.0,1.0,1.0,1.0,1.0,red,brown
79,BOX_117_117_12,NLD,Europe,Netherlands,-0.42,0.2058622371401104,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1092.105805318976, 1082.0126622333853, 1099.7858703044492, 1099.4337105074767, 1108.3938005683574, 1078.7986567779583, 1100.3286856961518, 1098.153941777217, 1096.0794439292051, 1069.6010710834687, 1100.3286856961518, 1070.0130976236417, 1086.4922500221833, 1081.712201975588, 1082.2038251279907, 1073.6709729747242, 1032.9267467397042, 1073.4142520985417, 1087.5493803519962, 1069.0089439127719, 1066.3565260604134, 1080.1452557444838, 1067.2290117985804, 1091.7995374756576, 1088.5100475750312, 1092.5438777364775, 1072.9113754285409, 1092.6545362489094, 1074.8518729242662, 1074.3439417533357, 1098.1470316622256]",11.105904677575031,[],[16],37.0,1093.82807297275,4.86128445146541,-68.3842743242,12.2301316061,-68.3857947988,12.2214788576,-68.3873153217,12.2128258344,8637.0,1.0,1.0,1.0,1.0,red,brown
80,BOX_117_117_13,NLD,Europe,Netherlands,-0.46,0.1689155545492109,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1055.2358475760475, 1056.28026702071, 1080.1204391624678, 977.8449970293, 1076.122197443722, 1064.6644081447969, 1067.9278860905317, 1056.0178874387684, 1068.4773297216807, 1045.3253253698579, 1057.4778305161738, 1054.3738569036905, 1069.307000609201, 1050.561046660473, 1053.0264058344294, 1059.104186966929, 1062.8237301344352, 1051.2204609882417, 1041.782837984484, 1033.885266883341, 1017.0281714335978, 1050.561046660473, 1053.6459399846667, 1065.9701276175106, 1055.8035553413697, 1050.2517010044007, 1055.0620901511745, 1048.7282033234412, 1050.2777990785953, 1057.6660917650627, 1045.226865775174]",8.747626583940368,[3],[19],37.0,1066.435336657363,4.026699701290374,-68.380454476,12.2297815813,-68.3813257234,12.2210435353,-68.3821969989,12.2123052067,8637.0,1.0,1.0,1.0,1.0,red,brown
81,BOX_117_117_14,NLD,Europe,Netherlands,-0.23,0.1669826746932267,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1023.9805548598922, 1023.6109650012604, 1179.0511769365858, 1039.931436004314, 1056.5623609496627, 1030.6337735908005, 1029.7726240056847, 1024.7780660064298, 1030.7932522145431, 1003.0318632309682, 1023.1537278364459, 1020.59393521188, 1024.8503000412202, 1024.4285583584483, 1022.1764284214489, 1021.8814284125162, 1020.9001135462848, 1011.5139872285363, 1032.9861779298749, 998.3580530715664, 1025.9930284458308, 1028.0819756413828, 1024.0087774516792, 1023.5905236226962, 1022.1543917750225, 1023.9993891790903, 1026.240149058933, 1028.0986037299708, 1003.2545288988525, 1023.9895538623389, 1017.0719539171487]",8.421278887706,[2],[3],37.0,1027.750210394806,4.057415857465241,-68.3759840751,12.229355836500002,-68.3768553225,12.2206177753,-68.377726598,12.211879433699998,8637.0,1.0,1.0,1.0,1.0,red,brown
82,BOX_117_117_15,NLD,Europe,Netherlands,-0.79,0.1947383955853422,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[955.9478647161864, 984.2237053728562, 980.5282757932168, 972.1487467208696, 985.560803356009, 972.3136991332971, 984.0659294197903, 960.4317999788927, 983.7608616739765, 950.539162801681, 955.9478647161864, 956.9333202020972, 946.0094697510872, 952.4622353621143, 947.1696415816983, 953.8028409274874, 962.0114472087492, 953.2808804723348, 959.1110393820924, 947.1696415816983, 955.6797907818415, 965.0191588212235, 927.2038512799357, 955.9478647161864, 955.9478647161864, 955.9478647161864, 953.5079740817192, 955.9478647161864, 949.4635980435114, 954.4222489509142, 949.6173016910654]",10.522607202620698,[],[],37.0,976.2640664638028,4.594793335442036,-68.3715136741,12.228930091,-68.3723849216,12.2201920154,-68.373256197,12.2114536601,8637.0,1.0,1.0,1.0,1.0,red,brown
83,BOX_117_117_16,NLD,Europe,Netherlands,-0.39,0.1804684399289228,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[908.7864838894078, 929.8643696569611, 1091.7561736915127, 913.7564006902239, 937.4656776722677, 905.6195726837335, 933.4369394597695, 909.1982795521849, 929.8643696569611, 899.8628228361529, 911.0074925173307, 907.3634603414151, 911.093381108356, 907.9809688639829, 914.0849983951211, 905.8872772203573, 922.3561249392949, 903.5913215271798, 929.214296796338, 905.8246602241073, 899.8074108975643, 901.3780879949713, 910.7569424788302, 913.8550189379131, 906.0995308148105, 918.0034995044067, 899.8628228361529, 908.9631254108849, 910.4615029324713, 908.3368882073936, 908.6410532778701]",9.35243820933188,[2],[],37.0,920.973925412222,4.323967602884946,-68.3670432732,12.2285043448,-68.3679145207,12.2197662554,-68.3687857961,12.2110278858,8637.0,1.0,1.0,1.0,1.0,red,brown
84,BOX_117_117_17,NLD,Europe,Netherlands,-0.02,0.1445446628080493,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[886.1095819449769, 887.8844718939797, 1241.5441211178374, 885.6135132648183, 916.665385762749, 890.8911977861185, 882.7318802351547, 882.5574279221908, 885.4612432531625, 882.5011619749988, 883.4209821612699, 885.7823879627481, 899.2781509098294, 882.6611239770529, 888.2712821511852, 890.9557668721003, 882.5574279221908, 884.6334371677524, 891.2245485792212, 823.9923367080876, 891.4524369325057, 872.9489772716742, 891.1478310234482, 891.2245485792212, 890.8911977861185, 899.1207351274471, 891.1181106730489, 882.5574279221908, 891.1997483731756, 887.6683993608036, 885.9884310733366]",7.4584832469548275,[2],[18],37.0,888.8449889068031,3.4526258095547293,-68.36257287229999,12.2280785979,-68.3634441196,12.2193404955,-68.36431539510001,12.2106021108,8637.0,1.0,1.0,1.0,1.0,red,brown
85,BOX_117_117_18,NLD,Europe,Netherlands,-0.06,0.1218088560407337,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[838.4301196343517, 833.0658587457533, 1444.8083759509193, 829.5365499418372, 858.3519112937877, 833.7012897545753, 850.500668123258, 837.2786291845189, 835.9930526238664, 838.3650032838493, 838.898806922506, 835.5713762813818, 850.2457049255586, 835.6491373282107, 847.0895852443253, 836.6530403338455, 835.9882849031617, 837.8249415640785, 810.7046612669408, 805.8619696310866, 837.5758157400335, 841.1458043872976, 835.7816689955824, 836.9256977232654, 833.4483263170138, 849.1962819278425, 838.6084405362463, 835.0935028717092, 836.1901081331329, 834.7452245756066, 835.9222054380795]",6.264811014517707,[2],"[17, 18]",37.0,840.1665698219738,2.904590810829026,-68.3581024713,12.2276528504,-68.35897371850001,12.2189147355,-68.3598449942,12.2101763351,8637.0,1.0,1.0,1.0,1.0,red,brown
86,BOX_117_117_19,NLD,Europe,Netherlands,-0.02,0.1824695563721808,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[853.4443858729952, 772.2039558855686, 784.0429488768557, 768.4110581627923, 797.4191121013589, 775.8701062631785, 776.5209381522299, 784.0429488768557, 783.9794266811941, 781.6074211295618, 776.6670058267525, 773.4121358813773, 795.5724986894462, 763.8410288749801, 784.0229623226933, 781.5029056882067, 784.0793563583414, 784.0545278050031, 759.4021448138952, 752.8018846506242, 768.1575033916597, 781.5727485089438, 781.5727485089438, 781.6074211295618, 781.5029056882067, 781.6074211295618, 781.6074211295618, 781.6074211295618, 781.5727485089438, 781.6074211295618, 776.1983059745949]",9.07438923937201,[],[0],35.0,778.9821426068575,4.376477505585992,-68.3530211926,12.226853168,-68.3545429981,12.2182005335,-68.3560648511,12.2095476287,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
87,BOX_117_117_20,NLD,Europe,Netherlands,0.2,0.1331183603190751,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[896.9570076414464, 897.3926668007674, 1559.1669981133978, 911.2400459232276, 934.0872000132077, 896.7200096179787, 921.8159977286751, 909.9542609107967, 899.5555679432356, 899.3521591588966, 908.3636820187887, 899.6807873684681, 909.4006320132319, 902.9798768836217, 908.3636820187887, 914.092676782966, 916.0058681271726, 908.3636820187887, 908.3636820187887, 897.641211347632, 896.3840178404429, 896.7200096179787, 903.5150568502622, 914.2968083175809, 914.3251994616479, 914.3251994616479, 906.5750559634561, 903.6862865422719, 907.0303723373871, 914.6646170217471, 908.3636820187887]",6.713435719769713,[2],[3],37.0,902.0116657729264,3.23456756316842,-68.3485945383,12.2261095123,-68.3501163439,12.2174568529,-68.3516381969,12.2088039244,8637.0,1.0,1.0,1.0,1.0,green,lightgrey
88,BOX_117_117_21,NLD,Europe,Netherlands,0.15,0.1897182530751234,other,30.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[860.3005982491702, 860.9750295969151, 899.9682022623849, 894.0603725854912, 885.3472492669483, 860.0967816014645, 914.436635305261, 873.9228581752757, 882.0122713143389, 880.4215377969402, 882.0776984115136, 880.4215377969402, 879.3432248620103, 877.3086059494601, 882.0776984115136, 881.6099046967192, 882.0776984115136, 882.0776984115136, 856.2033413443161, 854.7963418517253, 881.2800156303963, 882.0122713143389, 881.7693443925978, 883.1822529553284, 883.1822529553284, 882.8489405128818, 882.0122713143389, 881.36512712, 881.8681857564853, 882.0776984115136]",10.107837264232645,[],[6],37.0,875.3520686986667,4.539724906732557,-68.3441678841,12.2253658546,-68.34568968939999,12.2167131723,-68.34721154260001,12.208060218,8637.0,1.0,1.0,1.0,1.0,green,lightgrey
89,BOX_117_117_22,NLD,Europe,Netherlands,-0.01,0.1911748682661597,other,30.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[995.2746431900964, 1008.6394422687608, 998.7684497443024, 992.3494417856767, 1022.0630443392121, 1008.2600906099639, 992.2908974746799, 1004.3757635978056, 1003.5967386213933, 995.1872032576479, 1008.2600906099639, 992.3243574830709, 1018.1258852275571, 1008.2600906099639, 981.8835167120435, 1009.8008680254169, 974.6922285077862, 997.876198470737, 992.3902563522656, 1008.6394422687608, 966.5265712257725, 1008.2600906099639, 1003.5967386213933, 1008.2600906099639, 1008.2600906099639, 1008.2600906099639, 1003.6925724194961, 1008.2600906099639, 998.7165484619669, 986.2955649206099]",10.228562407407631,[],[20],37.0,1001.8634097129428,4.489064179977311,-68.3388372636,12.2241506907,-68.3413229626,12.2157138769,-68.3438087328,12.2072768214,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
90,BOX_117_117_23,NLD,Europe,Netherlands,-0.13,0.2191205109753351,sand,30.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[917.3366434472125, 943.4096045106239, 920.9136899120012, 915.9020303338805, 1109.2042342321088, 926.264338394322, 915.9635681937349, 918.4212924004397, 943.6838268576856, 917.3110911267805, 912.1180417594759, 914.101396353559, 943.1606771624686, 914.9739558480879, 894.7275066568035, 945.3388541300435, 909.2466274653897, 921.9341633480043, 912.330148496782, 919.3472726549265, 916.0816557615042, 922.6445250844723, 920.2232924101664, 919.227247528639, 943.1784918589182, 915.5199361791857, 912.1180417594759, 922.6445250844723, 922.6483739512743, 918.3721237079648]",11.556895505024276,[4],[],37.0,924.1560489334668,5.254167329906895,-68.3345210686,12.2229360005,-68.3370067682,12.2144991458,-68.33949253770001,12.206062053800002,8637.0,1.0,1.0,1.0,1.0,red,brown
91,BOX_117_117_24,NLD,Europe,Netherlands,-0.26,0.1716678633479623,other,30.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1021.3373871698282, 997.1938006155824, 1864.228437091589, 1008.1746519997707, 1016.4767853427908, 1003.3310101518506, 1072.5601487104195, 999.9730480228117, 1005.3284640159733, 1005.3284640159733, 1005.3284640159733, 1009.067995542877, 1005.5957920800453, 985.0248934056731, 1001.7186597847351, 1005.3284640159733, 1003.3310101518506, 1000.8676535743118, 988.8656570119855, 990.0774641506672, 972.432354698565, 1005.3284640159733, 1001.7561369715708, 1005.3284640159733, 1005.3284640159733, 1003.3310101518506, 998.4927477348618, 1008.3830890942957, 1003.3310101518506, 1005.2281965832102]",8.747289721144774,[2],[5],37.0,1008.0442844648968,4.1759771370280285,-68.3302048736,12.2217213047,-68.3326905723,12.2132844143,-68.33517634270001,12.2048472806,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
92,BOX_117_117_25,NLD,Europe,Netherlands,0.08,0.130030631478329,other,30.0,"[0.0, 2.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[976.3843342276198, 972.108242140549, 982.5225660814399, 998.4600681896003, 982.1666729379521, 1053.5212023045449, 983.8592086782472, 984.2624680164527, 975.963601256278, 976.5798177139606, 984.2624680164527, 977.046773892817, 975.963601256278, 976.3843342276198, 989.7440004316226, 973.1486071525871, 984.2624680164527, 972.899643920327, 983.8338016769375, 972.0076565183778, 968.1939338793163, 984.2624680164527, 989.7453772529295, 984.2624680164527, 988.9560862173644, 977.046773892817, 983.5502371783102, 977.046773892817, 989.7453772529295, 983.0571552277347]",6.634492074800417,[],[5],37.0,979.288251559504,3.153168374291018,-68.3247667262,12.219659833800002,-68.3285211324,12.211683633900002,-68.3322756259,12.2037072487,8637.0,1.0,1.0,1.0,1.0,green,lightgrey
93,BOX_117_117_26,NLD,Europe,Netherlands,0.2,0.2414547554465218,other,30.0,"[0.0, 2.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[837.4075064569805, 835.184202683103, 834.9538305765296, 868.7921532183607, 836.2185795954097, 835.285135692128, 859.6608496245226, 835.1604882493666, 836.2965995067005, 838.9385630300868, 837.1846539932998, 836.5024390840857, 838.1052042692907, 815.6184691428308, 859.1636979197488, 834.9644649859566, 815.3213718651465, 858.0867401002165, 837.0449782252679, 858.0867401002165, 842.6675866192575, 834.9917801499721, 837.0449782252679, 837.3987978663885, 860.056004166174, 860.1046515753969, 836.2730840553857, 838.9294683074125, 837.5705204101469, 859.9584464384251]",12.512939052239846,[],[],37.0,837.4667891074785,5.7851811188238536,-68.3206862501,12.2178251342,-68.3244406572,12.2098488771,-68.3281951498,12.2018724386,8637.0,1.0,1.0,1.0,1.0,green,lightgrey
94,BOX_117_117_27,NLD,Europe,Netherlands,-0.1,0.1504207640351134,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[868.6952207367417, 868.7093227694901, 868.7093227694901, 866.998009864013, 868.7093227694901, 847.2375457600748, 868.7093227694901, 867.6666076129088, 868.7093227694901, 848.2945885660629, 868.7093227694901, 868.6952207367417, 868.7093227694901, 848.5742955554996, 868.7093227694901, 868.7093227694901, 851.1552366322084, 858.4448556667951, 848.2083721918525, 868.7093227694901, 848.2835956386425, 849.7734735964949, 868.7093227694901, 868.7093227694901, 868.7093227694901, 868.7093227694901, 858.3410522296513, 862.5202273993857, 867.684716475973, 868.7093227694901, 862.0853676620258]",8.127922791663053,[],[],37.0,865.1886130529991,3.549132446790449,-68.3158902877,12.2156253006,-68.32036221850001,12.2080106382,-68.3248342409,12.2003958199,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
95,BOX_117_117_28,NLD,Europe,Netherlands,-0.4,0.130917578614444,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[896.3806880126768, 904.3288836271656, 916.9310554864645, 900.7598185743035, 917.5152149053513, 900.2964018508725, 900.1810729762398, 904.6088643336119, 909.2723721134997, 896.3806880126768, 900.1810729762398, 900.1810729762398, 909.2723721134997, 898.6722567413943, 894.2459942281962, 883.515801737349, 901.1649460918578, 908.9314029168512, 894.2459942281962, 896.3806880126768, 890.5613122723988, 877.7571956135644, 894.3083695594116, 904.6088643336119, 894.2705757827357, 896.3806880126768, 894.2705757827357, 894.2705757827357, 894.2705757827357, 894.2705757827357, 896.3806880126768]",7.074074790921072,[],[],37.0,907.4353980056136,3.088960258324017,-68.31152357229999,12.2126723432,-68.3166866588,12.2054874297,-68.3218498219,12.1983024097,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
96,BOX_117_117_29,NLD,Europe,Netherlands,-0.12,0.0658040514064423,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[885.3439443622723, 885.3439443622723, 894.6689890352313, 885.3962606566606, 895.50027066534, 885.3439443622723, 885.3439443622723, 886.5173558074076, 885.3962606566606, 885.2403625536258, 885.3962606566606, 885.3962606566606, 894.9821742794469, 868.9177003906345, 885.3962606566606, 879.3550902151738, 885.3962606566606, 885.3962606566606, 879.3532524762354, 885.2403625536258, 879.3852033562813, 879.321515508722, 885.3439443622723, 885.3439443622723, 885.3439443622723, 885.3962606566606, 885.3962606566606, 885.3962606566606, 885.3439443622723, 885.3439443622723, 885.3962606566606]",3.550529600386416,[],[13],37.0,888.2296566842117,1.5598941326275502,-68.3078480051,12.2101491918,-68.31301108859999,12.202964214,-68.3181742547,12.1957791214,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
97,BOX_117_117_30,NLD,Europe,Netherlands,-0.09,0.1828758156780582,other,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[929.3244872877237, 942.0249725012173, 942.0249725012173, 916.521647606179, 950.5293707285447, 925.6617120535311, 931.7950607788761, 926.8981268473402, 931.7787827968616, 931.7787827968616, 942.0249725012173, 931.7787827968616, 931.349703273831, 914.9419788317884, 942.0249725012173, 942.0249725012173, 942.0249725012173, 927.4240444207985, 915.0407816200661, 942.0249725012173, 914.7997543695553, 907.5608873661821, 942.0249725012173, 931.7787827968616, 931.7787827968616, 931.7787827968616, 942.0249725012173, 931.7787827968616, 931.7787827968616, 931.7787827968616, 931.7787827968616]",9.88161701500457,[],[],37.0,933.8450211112212,4.314900475960692,-68.3031923886,12.2062661568,-68.309611287,12.2001236538,-68.3160302383,12.1939811002,8637.0,1.0,1.0,1.0,1.0,red,lightgrey
98,BOX_117_117_31,NLD,Europe,Netherlands,-0.11,0.1355571678753487,sand,31.0,"[0.0, 2.0, 6.0, 7.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[830.0508102426091, 835.3640148293848, 840.058790241381, 806.0002772297614, 860.4560369016313, 821.5288488163668, 848.0288936980818, 830.081439210312, 835.3640148293848, 835.3640148293848, 835.3640148293848, 834.9265153459801, 835.3640148293848, 834.9265153459801, 837.4583143945741, 835.3640148293848, 822.599502760753, 835.3640148293848, 867.5238693375401, 835.3640148293848, 821.5288488163668, 835.3640148293848, 835.3640148293848, 840.5610138842701, 835.3640148293848, 835.3640148293848, 835.3640148293848, 835.3640148293848, 835.3640148293848, 835.3640148293848, 830.081439210312]",7.041077601358019,[],"[3, 18]",37.0,837.4599843475636,3.241664811932246,-68.3000501585,12.2031292328,-68.3064690617,12.1969866526,-68.31288800829999,12.1908440308,8637.0,1.0,1.0,1.0,1.0,red,brown
